JOBID=29162
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
1, 1, 1000, End, 95, 0.00104546
1, 1, 1000, End, 96, 0.00102995
2, 1, 1000, End, 75, 0.000997861
2, 1, 1000, End, 76, 0.000998308
2, 1, 1000, End, 77, 0.000990998
2, 1, 1000, End, 78, 0.000989182
2, 1, 1000, End, 79, 0.000990393
2, 1, 1000, End, 80, 0.000990179
2, 1, 1000, End, 81, 0.000991647
1, 1, 1000, End, 97, 0.00104271
1, 1, 1000, End, 98, 0.00104228
1, 1, 1000, End, 99, 0.00102951
1, 1, 1000, End, 100, 0.00103619
2, 1, 1000, End, 82, 0.000996617
2, 1, 1000, End, 83, 0.0013148
2, 1, 1000, End, 84, 0.000992971
2, 1, 1000, End, 85, 0.000994529
2, 1, 1000, End, 86, 0.000990619
2, 1, 1000, End, 87, 0.00099472
2, 1, 1000, End, 88, 0.000988143
2, 1, 1000, End, 89, 0.000998305
2, 1, 1000, End, 90, 0.00100065
2, 1, 1000, End, 91, 0.000992394
2, 1, 1000, End, 92, 0.00099159
2, 1, 1000, End, 93, 0.000995645
2, 1, 1000, End, 94, 0.000989516
2, 1, 1000, End, 95, 0.000996803
2, 1, 1000, End, 96, 0.000990574
2, 1, 1000, End, 97, 0.000991373
2, 1, 1000, End, 98, 0.00099443
2, 1, 1000, End, 99, 0.000992844
2, 1, 1000, End, 100, 0.000998925
3, 1, 1000, End, 1, 0.000993782
3, 1, 1000, End, 2, 0.000988788
3, 1, 1000, End, 3, 0.000993785
3, 1, 1000, End, 4, 0.000993347
3, 1, 1000, End, 5, 0.000996701
3, 1, 1000, End, 6, 0.000990049
3, 1, 1000, End, 7, 0.000983805
3, 1, 1000, End, 8, 0.00100073
3, 1, 1000, End, 9, 0.000993864
3, 1, 1000, End, 10, 0.000988334
3, 1, 1000, End, 11, 0.000997642
3, 1, 1000, End, 12, 0.000991415
3, 1, 1000, End, 13, 0.000984459
3, 1, 1000, End, 14, 0.000994057
3, 1, 1000, End, 15, 0.000992983
3, 1, 1000, End, 16, 0.000991291
3, 1, 1000, End, 17, 0.000998199
3, 1, 1000, End, 18, 0.000990909
3, 1, 1000, End, 19, 0.000996514
3, 1, 1000, End, 20, 0.000985692
3, 1, 1000, End, 21, 0.000991312
3, 1, 1000, End, 22, 0.000997153
3, 1, 1000, End, 23, 0.000996535
3, 1, 1000, End, 24, 0.000992095
3, 1, 1000, End, 25, 0.000988924
3, 1, 1000, End, 26, 0.000991349
3, 1, 1000, End, 27, 0.000990291
3, 1, 1000, End, 28, 0.00100291
3, 1, 1000, End, 29, 0.000984952
3, 1, 1000, End, 30, 0.000989126
3, 1, 1000, End, 31, 0.00100565
3, 1, 1000, End, 32, 0.000994335
3, 1, 1000, End, 33, 0.000995049
3, 1, 1000, End, 34, 0.000990601
3, 1, 1000, End, 35, 0.000993312
3, 1, 1000, End, 36, 0.00099247
3, 1, 1000, End, 37, 0.00101635
3, 1, 1000, End, 38, 0.000994673
3, 1, 1000, End, 39, 0.000996079
3, 1, 1000, End, 40, 0.000987665
3, 1, 1000, End, 41, 0.000993796
3, 1, 1000, End, 42, 0.000991372
3, 1, 1000, End, 43, 0.000992757
3, 1, 1000, End, 44, 0.000993973
3, 1, 1000, End, 45, 0.000996337
3, 1, 1000, End, 46, 0.00099139
3, 1, 1000, End, 47, 0.000990154
3, 1, 1000, End, 48, 0.000992906
3, 1, 1000, End, 49, 0.000990851
3, 1, 1000, End, 50, 0.000999464
3, 1, 1000, End, 51, 0.000991761
3, 1, 1000, End, 52, 0.00101445
3, 1, 1000, End, 53, 0.000997229
3, 1, 1000, End, 54, 0.000998607
3, 1, 1000, End, 55, 0.000994395
3, 1, 1000, End, 56, 0.000992874
3, 1, 1000, End, 57, 0.000996561
3, 1, 1000, End, 58, 0.000998563
3, 1, 1000, End, 59, 0.000993428
3, 1, 1000, End, 60, 0.00100089
3, 1, 1000, End, 61, 0.00107541
3, 1, 1000, End, 62, 0.00102367
3, 1, 1000, End, 63, 0.000992128
3, 1, 1000, End, 64, 0.000992402
3, 1, 1000, End, 65, 0.000991772
3, 1, 1000, End, 66, 0.000987897
3, 1, 1000, End, 67, 0.000986683
3, 1, 1000, End, 68, 0.000994035
3, 1, 1000, End, 69, 0.000990459
3, 1, 1000, End, 70, 0.000993053
3, 1, 1000, End, 71, 0.000994035
3, 1, 1000, End, 72, 0.000992711
3, 1, 1000, End, 73, 0.000990316
3, 1, 1000, End, 74, 0.000995318
3, 1, 1000, End, 75, 0.000997409
3, 1, 1000, End, 76, 0.000997885
3, 1, 1000, End, 77, 0.000990438
3, 1, 1000, End, 78, 0.000988724
3, 1, 1000, End, 79, 0.000989835
3, 1, 1000, End, 80, 0.00098958
3, 1, 1000, End, 81, 0.000991107
3, 1, 1000, End, 82, 0.000996183
3, 1, 1000, End, 83, 0.00131433
3, 1, 1000, End, 84, 0.000992431
3, 1, 1000, End, 85, 0.000993938
3, 1, 1000, End, 86, 0.000990073
3, 1, 1000, End, 87, 0.000994192
3, 1, 1000, End, 88, 0.000987661
3, 1, 1000, End, 89, 0.000997719
3, 1, 1000, End, 90, 0.00100014
3, 1, 1000, End, 91, 0.000991971
3, 1, 1000, End, 92, 0.000990959
3, 1, 1000, End, 93, 0.000994853
3, 1, 1000, End, 94, 0.000988984
3, 1, 1000, End, 95, 0.000996249
3, 1, 1000, End, 96, 0.000990071
3, 1, 1000, End, 97, 0.000990911
3, 1, 1000, End, 98, 0.000994008
3, 1, 1000, End, 99, 0.000992374
3, 1, 1000, End, 100, 0.000998487
4, 1, 1000, End, 1, 0.000990199
4, 1, 1000, End, 2, 0.000987143
4, 1, 1000, End, 3, 0.000986534
4, 1, 1000, End, 4, 0.000992381
4, 1, 1000, End, 5, 0.000988605
4, 1, 1000, End, 6, 0.000997264
4, 1, 1000, End, 7, 0.000991383
4, 1, 1000, End, 8, 0.000991777
4, 1, 1000, End, 9, 0.000982552
4, 1, 1000, End, 10, 0.000989192
4, 1, 1000, End, 11, 0.000986452
4, 1, 1000, End, 12, 0.000987062
4, 1, 1000, End, 13, 0.000990638
4, 1, 1000, End, 14, 0.000989107
4, 1, 1000, End, 15, 0.000987542
4, 1, 1000, End, 16, 0.00102158
4, 1, 1000, End, 17, 0.000989954
4, 1, 1000, End, 18, 0.000989197
4, 1, 1000, End, 19, 0.000989438
4, 1, 1000, End, 20, 0.000986866
4, 1, 1000, End, 21, 0.00099412
4, 1, 1000, End, 22, 0.000980449
4, 1, 1000, End, 23, 0.000985191
4, 1, 1000, End, 24, 0.000984725
4, 1, 1000, End, 25, 0.000986869
4, 1, 1000, End, 26, 0.00098651
4, 1, 1000, End, 27, 0.000986254
4, 1, 1000, End, 28, 0.000999376
4, 1, 1000, End, 29, 0.000991995
4, 1, 1000, End, 30, 0.000992461
4, 1, 1000, End, 31, 0.000985396
4, 1, 1000, End, 32, 0.000989606
4, 1, 1000, End, 33, 0.000989955
4, 1, 1000, End, 34, 0.000988029
4, 1, 1000, End, 35, 0.00098664
4, 1, 1000, End, 36, 0.000988405
4, 1, 1000, End, 37, 0.000993502
4, 1, 1000, End, 38, 0.000994332
4, 1, 1000, End, 39, 0.000989022
4, 1, 1000, End, 40, 0.000991068
4, 1, 1000, End, 41, 0.000997795
4, 1, 1000, End, 42, 0.000986839
4, 1, 1000, End, 43, 0.000989308
4, 1, 1000, End, 44, 0.00098518
4, 1, 1000, End, 45, 0.000987135
4, 1, 1000, End, 46, 0.000990814
4, 1, 1000, End, 47, 0.000985457
4, 1, 1000, End, 48, 0.000992228
4, 1, 1000, End, 49, 0.000982337
4, 1, 1000, End, 50, 0.00098902
4, 1, 1000, End, 51, 0.000998193
4, 1, 1000, End, 52, 0.000987728
4, 1, 1000, End, 53, 0.000991044
4, 1, 1000, End, 54, 0.000993894
4, 1, 1000, End, 55, 0.000988088
4, 1, 1000, End, 56, 0.000993747
4, 1, 1000, End, 57, 0.000982122
4, 1, 1000, End, 58, 0.000987818
4, 1, 1000, End, 59, 0.000985778
4, 1, 1000, End, 60, 0.000985956
4, 1, 1000, End, 61, 0.000987943
4, 1, 1000, End, 62, 0.000982522
4, 1, 1000, End, 63, 0.000984188
4, 1, 1000, End, 64, 0.000989428
4, 1, 1000, End, 65, 0.000993662
4, 1, 1000, End, 66, 0.000992122
4, 1, 1000, End, 67, 0.000991785
4, 1, 1000, End, 68, 0.000998175
4, 1, 1000, End, 69, 0.000988394
4, 1, 1000, End, 70, 0.000993582
4, 1, 1000, End, 71, 0.000994769
4, 1, 1000, End, 72, 0.000984145
4, 1, 1000, End, 73, 0.000983706
4, 1, 1000, End, 74, 0.000986816
4, 1, 1000, End, 75, 0.000996814
4, 1, 1000, End, 76, 0.000992452
4, 1, 1000, End, 77, 0.000986373
4, 1, 1000, End, 78, 0.000990447
4, 1, 1000, End, 79, 0.00132785
4, 1, 1000, End, 80, 0.000992732
4, 1, 1000, End, 81, 0.000987401
4, 1, 1000, End, 82, 0.000990134
4, 1, 1000, End, 83, 0.000989547
4, 1, 1000, End, 84, 0.00100092
4, 1, 1000, End, 85, 0.000989494
4, 1, 1000, End, 86, 0.000985311
4, 1, 1000, End, 87, 0.000991544
4, 1, 1000, End, 88, 0.000984678
4, 1, 1000, End, 89, 0.000990668
4, 1, 1000, End, 90, 0.000992253
4, 1, 1000, End, 91, 0.00103078
4, 1, 1000, End, 92, 0.000996196
4, 1, 1000, End, 93, 0.000985865
4, 1, 1000, End, 94, 0.000984916
4, 1, 1000, End, 95, 0.000985797
4, 1, 1000, End, 96, 0.000988858
4, 1, 1000, End, 97, 0.000983344
4, 1, 1000, End, 98, 0.000998925
4, 1, 1000, End, 99, 0.000991906
4, 1, 1000, End, 100, 0.000980475
5, 1, 1000, End, 1, 0.000989747
5, 1, 1000, End, 2, 0.000986523
5, 1, 1000, End, 3, 0.000985976
5, 1, 1000, End, 4, 0.000991879
5, 1, 1000, End, 5, 0.000988055
5, 1, 1000, End, 6, 0.000996771
5, 1, 1000, End, 7, 0.000990789
5, 1, 1000, End, 8, 0.000991203
5, 1, 1000, End, 9, 0.00098195
5, 1, 1000, End, 10, 0.000988677
5, 1, 1000, End, 11, 0.000985928
5, 1, 1000, End, 12, 0.000986613
5, 1, 1000, End, 13, 0.00099012
5, 1, 1000, End, 14, 0.000988634
5, 1, 1000, End, 15, 0.00098697
5, 1, 1000, End, 16, 0.00102107
5, 1, 1000, End, 17, 0.000989379
5, 1, 1000, End, 18, 0.000988691
5, 1, 1000, End, 19, 0.000988914
5, 1, 1000, End, 20, 0.000986351
5, 1, 1000, End, 21, 0.00099353
5, 1, 1000, End, 22, 0.00097981
5, 1, 1000, End, 23, 0.000984527
5, 1, 1000, End, 24, 0.00098425
5, 1, 1000, End, 25, 0.000986344
5, 1, 1000, End, 26, 0.000986012
5, 1, 1000, End, 27, 0.000985681
5, 1, 1000, End, 28, 0.000998766
5, 1, 1000, End, 29, 0.000991488
5, 1, 1000, End, 30, 0.000991937
5, 1, 1000, End, 31, 0.000984865
5, 1, 1000, End, 32, 0.000989085
5, 1, 1000, End, 33, 0.00098942
5, 1, 1000, End, 34, 0.000987549
5, 1, 1000, End, 35, 0.000986108
5, 1, 1000, End, 36, 0.000987952
5, 1, 1000, End, 37, 0.000993062
5, 1, 1000, End, 38, 0.000993819
5, 1, 1000, End, 39, 0.000988606
5, 1, 1000, End, 40, 0.000990562
5, 1, 1000, End, 41, 0.000997243
5, 1, 1000, End, 42, 0.000986284
5, 1, 1000, End, 43, 0.000988837
5, 1, 1000, End, 44, 0.000984683
5, 1, 1000, End, 45, 0.000986571
5, 1, 1000, End, 46, 0.000990271
5, 1, 1000, End, 47, 0.000984874
5, 1, 1000, End, 48, 0.000991779
5, 1, 1000, End, 49, 0.000981895
5, 1, 1000, End, 50, 0.000988476
5, 1, 1000, End, 51, 0.000997609
5, 1, 1000, End, 52, 0.000987252
5, 1, 1000, End, 53, 0.000990449
5, 1, 1000, End, 54, 0.000993295
5, 1, 1000, End, 55, 0.000987638
5, 1, 1000, End, 56, 0.00099325
5, 1, 1000, End, 57, 0.000981639
5, 1, 1000, End, 58, 0.000987252
5, 1, 1000, End, 59, 0.000985233
5, 1, 1000, End, 60, 0.000985409
5, 1, 1000, End, 61, 0.000987324
5, 1, 1000, End, 62, 0.000982059
5, 1, 1000, End, 63, 0.000983741
5, 1, 1000, End, 64, 0.000988898
5, 1, 1000, End, 65, 0.0009931
5, 1, 1000, End, 66, 0.000991541
5, 1, 1000, End, 67, 0.000991294
5, 1, 1000, End, 68, 0.000997633
5, 1, 1000, End, 69, 0.000987881
5, 1, 1000, End, 70, 0.000993004
5, 1, 1000, End, 71, 0.000994203
5, 1, 1000, End, 72, 0.000983662
5, 1, 1000, End, 73, 0.000983121
6, 1, 1000, End, 1, 0.00104694
6, 1, 1000, End, 2, 0.0010535
6, 1, 1000, End, 3, 0.0010487
6, 1, 1000, End, 4, 0.00104938
6, 1, 1000, End, 5, 0.00105224
6, 1, 1000, End, 6, 0.00105449
6, 1, 1000, End, 7, 0.00105178
6, 1, 1000, End, 8, 0.00105306
6, 1, 1000, End, 9, 0.00104666
6, 1, 1000, End, 10, 0.00105103
6, 1, 1000, End, 11, 0.00105162
6, 1, 1000, End, 12, 0.00104716
6, 1, 1000, End, 13, 0.00104926
6, 1, 1000, End, 14, 0.00105265
6, 1, 1000, End, 15, 0.00105202
6, 1, 1000, End, 16, 0.00105387
6, 1, 1000, End, 17, 0.00104773
6, 1, 1000, End, 18, 0.00104758
6, 1, 1000, End, 19, 0.0010548
6, 1, 1000, End, 20, 0.0010456
6, 1, 1000, End, 21, 0.00105138
6, 1, 1000, End, 22, 0.00105652
6, 1, 1000, End, 23, 0.00105745
5, 1, 1000, End, 74, 0.000986237
5, 1, 1000, End, 75, 0.00099627
5, 1, 1000, End, 76, 0.000991962
5, 1, 1000, End, 77, 0.000985857
5, 1, 1000, End, 78, 0.000989947
5, 1, 1000, End, 79, 0.00132738
5, 1, 1000, End, 80, 0.000992237
5, 1, 1000, End, 81, 0.000986913
5, 1, 1000, End, 82, 0.000989664
5, 1, 1000, End, 83, 0.000989018
5, 1, 1000, End, 84, 0.00100034
6, 1, 1000, End, 24, 0.00104793
6, 1, 1000, End, 25, 0.00105
6, 1, 1000, End, 26, 0.00104963
6, 1, 1000, End, 27, 0.00104473
6, 1, 1000, End, 28, 0.00104924
6, 1, 1000, End, 29, 0.00104443
6, 1, 1000, End, 30, 0.00104919
6, 1, 1000, End, 31, 0.00104961
6, 1, 1000, End, 32, 0.0010422
6, 1, 1000, End, 33, 0.00105053
6, 1, 1000, End, 34, 0.00104297
6, 1, 1000, End, 35, 0.00105309
6, 1, 1000, End, 36, 0.00105147
6, 1, 1000, End, 37, 0.00104667
6, 1, 1000, End, 38, 0.00104813
6, 1, 1000, End, 39, 0.00104623
6, 1, 1000, End, 40, 0.00104792
5, 1, 1000, End, 85, 0.000989014
5, 1, 1000, End, 86, 0.00098482
5, 1, 1000, End, 87, 0.000991029
5, 1, 1000, End, 88, 0.000984113
5, 1, 1000, End, 89, 0.000990069
5, 1, 1000, End, 90, 0.000991788
